#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -      m
2011 03 11 19 00 00 1 9999.000
2011 03 11 18 59 00 2 4709.992
2011 03 11 18 58 00 2 4710.002
2011 03 11 18 57 00 2 4710.011
2011 03 11 18 56 00 2 4710.002
2011 03 11 18 55 00 2 4710.000
2011 03 11 18 54 00 2 4710.006
2011 03 11 18 53 00 2 4710.009
2011 03 11 18 52 00 2 4710.017
2011 03 11 18 51 00 2 4710.012
2011 03 11 18 50 00 2 4710.014
2011 03 11 18 49 00 2 4709.996
2011 03 11 18 48 00 2 4709.995
2011 03 11 18 47 00 2 4710.022
2011 03 11 18 46 00 2 4710.027
2011 03 11 18 45 00 2 4710.017
2011 03 11 18 45 00 1 9999.000
2011 03 11 18 44 00 2 4710.022
2011 03 11 18 43 00 2 4710.023
2011 03 11 18 42 00 2 4710.040
2011 03 11 18 41 00 2 4710.055
2011 03 11 18 40 00 2 4710.046
2011 03 11 18 39 00 2 4710.037
2011 03 11 18 38 00 2 4710.046
2011 03 11 18 37 00 2 4710.044
2011 03 11 18 36 00 2 4710.040
2011 03 11 18 35 00 2 4710.028
2011 03 11 18 34 00 2 4710.029
2011 03 11 18 33 00 2 4710.023
2011 03 11 18 32 00 2 4710.033
2011 03 11 18 31 00 2 4710.002
2011 03 11 18 30 00 2 4709.993
2011 03 11 18 30 00 1 9999.000
2011 03 11 18 29 00 2 4710.001
2011 03 11 18 28 00 2 4709.974
2011 03 11 18 27 00 2 4709.968
2011 03 11 18 26 00 2 4709.983
2011 03 11 18 25 00 2 4710.004
2011 03 11 18 24 00 2 4710.004
2011 03 11 18 23 00 2 4710.005
2011 03 11 18 22 00 2 4710.012
2011 03 11 18 21 00 2 4710.020
2011 03 11 18 20 00 2 4710.021
2011 03 11 18 19 00 2 4710.035
2011 03 11 18 18 00 2 4710.009
2011 03 11 18 17 00 2 4709.983
2011 03 11 18 16 00 2 4709.984
2011 03 11 18 15 00 2 4709.988
2011 03 11 18 15 00 1 9999.000
2011 03 11 18 14 00 2 4709.991
2011 03 11 18 13 00 2 4709.996
2011 03 11 18 12 00 2 4710.013
2011 03 11 18 11 00 2 4710.004
2011 03 11 18 10 00 2 4709.983
2011 03 11 18 09 00 2 4710.022
2011 03 11 18 08 00 2 4710.040
2011 03 11 18 07 00 2 4710.029
2011 03 11 18 06 00 2 4710.033
2011 03 11 18 05 00 2 4710.034
2011 03 11 18 04 00 2 4710.006
2011 03 11 18 03 00 2 4709.988
2011 03 11 18 02 00 2 4709.991
2011 03 11 18 01 00 2 4709.982
2011 03 11 18 00 00 2 4710.001
2011 03 11 18 00 00 1 9999.000
2011 03 11 17 59 00 2 4710.027
2011 03 11 17 58 00 2 4710.010
2011 03 11 17 57 00 2 4710.012
2011 03 11 17 56 00 2 4710.035
2011 03 11 17 55 00 2 4710.060
2011 03 11 17 54 00 2 4710.057
2011 03 11 17 53 00 2 4710.033
2011 03 11 17 52 00 2 4710.013
2011 03 11 17 51 00 2 4710.034
2011 03 11 17 50 00 2 4710.036
2011 03 11 17 49 00 2 4710.022
2011 03 11 17 48 00 2 4710.033
2011 03 11 17 47 00 2 4710.022
2011 03 11 17 46 00 2 4710.016
2011 03 11 17 45 00 2 4710.027
2011 03 11 17 45 00 1 9999.000
2011 03 11 17 44 00 2 4710.021
2011 03 11 17 43 00 2 4710.035
2011 03 11 17 42 00 2 4710.045
2011 03 11 17 41 00 2 4710.034
2011 03 11 17 40 00 2 4710.015
2011 03 11 17 39 00 2 4710.001
2011 03 11 17 38 00 2 4710.013
2011 03 11 17 37 00 2 4710.026
2011 03 11 17 36 00 2 4710.008
2011 03 11 17 35 00 2 4710.002
2011 03 11 17 34 00 2 4710.011
2011 03 11 17 33 00 2 4710.000
2011 03 11 17 32 00 2 4709.991
2011 03 11 17 31 00 2 4710.011
2011 03 11 17 30 00 2 4710.021
2011 03 11 17 30 00 1 9999.000
2011 03 11 17 29 00 2 4709.995
2011 03 11 17 28 00 2 4709.989
2011 03 11 17 27 00 2 4709.985
2011 03 11 17 26 00 2 4709.971
2011 03 11 17 25 00 2 4709.951
2011 03 11 17 24 00 2 4709.940
2011 03 11 17 23 00 2 4709.962
2011 03 11 17 22 00 2 4709.958
2011 03 11 17 21 00 2 4709.949
2011 03 11 17 20 00 2 4709.967
2011 03 11 17 19 00 2 4709.987
2011 03 11 17 18 00 2 4709.991
2011 03 11 17 17 00 2 4709.984
2011 03 11 17 16 00 2 4709.978
2011 03 11 17 15 00 2 4709.995
2011 03 11 17 15 00 1 9999.000
2011 03 11 17 14 00 2 4710.014
2011 03 11 17 13 00 2 4710.009
2011 03 11 17 12 00 2 4709.996
2011 03 11 17 11 00 2 4710.005
2011 03 11 17 10 00 2 4710.005
2011 03 11 17 09 00 2 4709.986
2011 03 11 17 08 00 2 4709.964
2011 03 11 17 07 00 2 4709.986
2011 03 11 17 06 00 2 4710.010
2011 03 11 17 05 00 2 4710.001
2011 03 11 17 04 00 2 4710.015
2011 03 11 17 03 00 2 4710.031
2011 03 11 17 02 00 2 4710.024
2011 03 11 17 01 00 2 4710.024
2011 03 11 17 00 00 2 4710.024
2011 03 11 17 00 00 1 9999.000
2011 03 11 16 59 00 2 4709.998
2011 03 11 16 58 00 2 4709.969
2011 03 11 16 57 00 2 4709.973
2011 03 11 16 56 00 2 4709.989
2011 03 11 16 55 00 2 4709.960
2011 03 11 16 54 00 2 4709.977
2011 03 11 16 53 00 2 4709.975
2011 03 11 16 52 00 2 4709.969
2011 03 11 16 51 00 2 4709.979
2011 03 11 16 50 00 2 4709.977
2011 03 11 16 49 00 2 4709.954
2011 03 11 16 48 00 2 4709.970
2011 03 11 16 47 00 2 4709.999
2011 03 11 16 46 00 2 4709.973
2011 03 11 16 45 00 2 4709.946
2011 03 11 16 45 00 1 9999.000
2011 03 11 16 44 00 2 4709.930
2011 03 11 16 43 00 2 4709.937
2011 03 11 16 42 00 2 4709.945
2011 03 11 16 41 00 2 4709.948
2011 03 11 16 40 00 2 4709.953
2011 03 11 16 39 00 2 4709.956
2011 03 11 16 38 00 2 4709.945
2011 03 11 16 37 00 2 4709.924
2011 03 11 16 36 00 2 4709.920
2011 03 11 16 35 00 2 4709.925
2011 03 11 16 34 00 2 4709.929
2011 03 11 16 33 00 2 4709.931
2011 03 11 16 32 00 2 4709.925
2011 03 11 16 31 00 2 4709.917
2011 03 11 16 30 00 2 4709.934
2011 03 11 16 30 00 1 9999.000
2011 03 11 16 29 00 2 4709.950
2011 03 11 16 28 00 2 4709.964
2011 03 11 16 27 00 2 4709.976
2011 03 11 16 26 00 2 4709.981
2011 03 11 16 25 00 2 4709.991
2011 03 11 16 24 00 2 4709.989
2011 03 11 16 23 00 2 4709.976
2011 03 11 16 22 00 2 4709.971
2011 03 11 16 21 00 2 4709.980
2011 03 11 16 20 00 2 4709.983
2011 03 11 16 19 00 2 4709.973
2011 03 11 16 18 00 2 4709.953
2011 03 11 16 17 00 2 4709.943
2011 03 11 16 16 00 2 4709.940
2011 03 11 16 15 00 2 4709.919
2011 03 11 16 15 00 1 9999.000
2011 03 11 16 14 00 2 4709.933
2011 03 11 16 13 00 2 4709.943
2011 03 11 16 12 00 2 4709.927
2011 03 11 16 11 00 2 4709.944
2011 03 11 16 10 00 2 4709.958
2011 03 11 16 09 00 2 4709.935
2011 03 11 16 08 00 2 4709.935
2011 03 11 16 07 00 2 4709.953
2011 03 11 16 06 00 2 4709.968
2011 03 11 16 05 00 2 4709.966
2011 03 11 16 04 00 2 4709.972
2011 03 11 16 03 00 2 4709.983
2011 03 11 16 02 00 2 4709.979
2011 03 11 16 01 00 2 4709.950
2011 03 11 16 00 00 2 4709.917
2011 03 11 16 00 00 1 9999.000
2011 03 11 15 59 00 2 4709.911
2011 03 11 15 58 00 2 4709.933
2011 03 11 15 57 00 2 4709.926
2011 03 11 15 56 00 2 4709.929
2011 03 11 15 55 00 2 4709.930
2011 03 11 15 54 00 2 4709.912
2011 03 11 15 53 00 2 4709.898
2011 03 11 15 52 00 2 4709.901
2011 03 11 15 51 00 2 4709.903
2011 03 11 15 50 00 2 4709.917
2011 03 11 15 49 00 2 4709.914
2011 03 11 15 48 00 2 4709.943
2011 03 11 15 47 00 2 4709.957
2011 03 11 15 46 00 2 4709.929
2011 03 11 15 45 00 2 4709.918
2011 03 11 15 45 00 1 9999.000
2011 03 11 15 44 00 2 4709.919
2011 03 11 15 43 00 2 4709.924
2011 03 11 15 42 00 2 4709.945
2011 03 11 15 41 00 2 4709.946
2011 03 11 15 40 00 2 4709.931
2011 03 11 15 39 00 2 4709.912
2011 03 11 15 38 00 2 4709.899
2011 03 11 15 37 00 2 4709.907
2011 03 11 15 36 00 2 4709.912
2011 03 11 15 35 00 2 4709.920
2011 03 11 15 34 00 2 4709.924
2011 03 11 15 33 00 2 4709.907
2011 03 11 15 32 00 2 4709.907
2011 03 11 15 31 00 2 4709.908
2011 03 11 15 30 00 2 4709.902
2011 03 11 15 30 00 1 9999.000
2011 03 11 15 29 00 2 4709.933
2011 03 11 15 28 00 2 4709.920
2011 03 11 15 27 00 2 4709.877
2011 03 11 15 26 00 2 4709.874
2011 03 11 15 25 00 2 4709.884
2011 03 11 15 24 00 2 4709.885
2011 03 11 15 23 00 2 4709.867
2011 03 11 15 22 00 2 4709.879
2011 03 11 15 21 00 2 4709.882
2011 03 11 15 20 00 2 4709.878
2011 03 11 15 19 00 2 4709.896
2011 03 11 15 18 00 2 4709.893
2011 03 11 15 17 00 2 4709.896
2011 03 11 15 16 00 2 4709.922
2011 03 11 15 15 00 2 4709.936
2011 03 11 15 15 00 1 9999.000
2011 03 11 15 14 00 2 4709.933
2011 03 11 15 13 00 2 4709.918
2011 03 11 15 12 00 2 4709.892
2011 03 11 15 11 00 2 4709.912
2011 03 11 15 10 00 2 4709.907
2011 03 11 15 09 00 2 4709.902
2011 03 11 15 08 00 2 4709.939
2011 03 11 15 07 00 2 4709.911
2011 03 11 15 06 00 2 4709.881
2011 03 11 15 05 00 2 4709.873
2011 03 11 15 04 00 2 4709.866
2011 03 11 15 03 00 2 4709.886
2011 03 11 15 02 00 2 4709.895
2011 03 11 15 01 00 2 4709.886
2011 03 11 15 00 00 2 4709.879
2011 03 11 15 00 00 1 9999.000
2011 03 11 14 59 00 2 4709.869
2011 03 11 14 58 00 2 4709.881
2011 03 11 14 57 00 2 4709.893
2011 03 11 14 56 00 2 4709.887
2011 03 11 14 55 00 2 4709.877
2011 03 11 14 54 00 2 4709.876
2011 03 11 14 53 00 2 4709.879
2011 03 11 14 52 00 2 4709.894
2011 03 11 14 51 00 2 4709.908
2011 03 11 14 50 00 2 4709.887
2011 03 11 14 49 00 2 4709.870
2011 03 11 14 48 00 2 4709.847
2011 03 11 14 47 00 2 4709.855
2011 03 11 14 46 00 2 4709.877
2011 03 11 14 45 00 2 4709.880
2011 03 11 14 45 00 1 9999.000
2011 03 11 14 44 00 2 4709.883
2011 03 11 14 43 00 2 4709.888
2011 03 11 14 42 00 2 4709.893
2011 03 11 14 41 00 2 4709.891
2011 03 11 14 40 00 2 4709.877
2011 03 11 14 39 00 2 4709.868
2011 03 11 14 38 00 2 4709.856
2011 03 11 14 37 00 2 4709.868
2011 03 11 14 36 00 2 4709.894
2011 03 11 14 35 00 2 4709.901
2011 03 11 14 34 00 2 4709.872
2011 03 11 14 33 00 2 4709.853
2011 03 11 14 32 00 2 4709.841
2011 03 11 14 31 00 2 4709.833
2011 03 11 14 30 00 2 4709.844
2011 03 11 14 30 00 1 9999.000
2011 03 11 14 29 00 2 4709.846
2011 03 11 14 28 00 2 4709.840
2011 03 11 14 27 00 2 4709.844
2011 03 11 14 26 00 2 4709.824
2011 03 11 14 25 00 2 4709.826
2011 03 11 14 24 00 2 4709.833
2011 03 11 14 23 00 2 4709.829
2011 03 11 14 22 00 2 4709.835
2011 03 11 14 21 00 2 4709.817
2011 03 11 14 20 00 2 4709.801
2011 03 11 14 19 00 2 4709.815
2011 03 11 14 18 00 2 4709.837
2011 03 11 14 17 00 2 4709.850
2011 03 11 14 16 00 2 4709.854
2011 03 11 14 15 00 2 4709.891
2011 03 11 14 15 00 1 9999.000
2011 03 11 14 14 00 2 4709.894
2011 03 11 14 13 00 2 4709.888
2011 03 11 14 12 00 2 4709.893
2011 03 11 14 11 00 2 4709.887
2011 03 11 14 10 00 2 4709.874
2011 03 11 14 09 00 2 4709.845
2011 03 11 14 08 00 2 4709.820
2011 03 11 14 07 00 2 4709.829
2011 03 11 14 06 00 2 4709.841
2011 03 11 14 05 00 2 4709.878
2011 03 11 14 04 00 2 4709.877
2011 03 11 14 03 00 2 4709.857
2011 03 11 14 02 00 2 4709.848
2011 03 11 14 01 00 2 4709.860
2011 03 11 14 00 00 2 4709.847
2011 03 11 14 00 00 1 9999.000
2011 03 11 13 59 00 2 4709.843
2011 03 11 13 58 00 2 4709.843
2011 03 11 13 57 00 2 4709.839
2011 03 11 13 56 00 2 4709.852
2011 03 11 13 55 00 2 4709.850
2011 03 11 13 54 00 2 4709.853
2011 03 11 13 53 00 2 4709.854
2011 03 11 13 52 00 2 4709.863
2011 03 11 13 51 00 2 4709.863
2011 03 11 13 50 00 2 4709.867
2011 03 11 13 49 00 2 4709.886
2011 03 11 13 48 00 2 4709.885
2011 03 11 13 47 00 2 4709.887
2011 03 11 13 46 00 2 4709.867
2011 03 11 13 45 00 2 4709.855
2011 03 11 13 45 00 1 9999.000
2011 03 11 13 44 00 2 4709.855
2011 03 11 13 43 00 2 4709.864
2011 03 11 13 42 00 2 4709.869
2011 03 11 13 41 00 2 4709.855
2011 03 11 13 40 00 2 4709.860
2011 03 11 13 39 00 2 4709.848
2011 03 11 13 38 00 2 4709.816
2011 03 11 13 37 00 2 4709.810
2011 03 11 13 36 00 2 4709.806
2011 03 11 13 35 00 2 4709.801
2011 03 11 13 34 00 2 4709.794
2011 03 11 13 33 00 2 4709.804
2011 03 11 13 32 00 2 4709.807
2011 03 11 13 31 00 2 4709.829
2011 03 11 13 30 00 2 4709.857
2011 03 11 13 30 00 1 9999.000
2011 03 11 13 29 00 2 4709.858
2011 03 11 13 28 00 2 4709.848
2011 03 11 13 27 00 2 4709.827
2011 03 11 13 26 00 2 4709.832
2011 03 11 13 25 00 2 4709.834
2011 03 11 13 24 00 2 4709.809
2011 03 11 13 23 00 2 4709.823
2011 03 11 13 22 00 2 4709.795
2011 03 11 13 21 00 2 4709.808
2011 03 11 13 20 00 2 4709.831
2011 03 11 13 19 00 2 4709.812
2011 03 11 13 18 00 2 4709.817
2011 03 11 13 17 00 2 4709.801
2011 03 11 13 16 00 2 4709.831
2011 03 11 13 15 00 2 4709.839
2011 03 11 13 15 00 1 9999.000
2011 03 11 13 14 00 2 4709.856
2011 03 11 13 13 00 2 4709.840
2011 03 11 13 12 00 2 4709.831
2011 03 11 13 11 00 2 4709.820
2011 03 11 13 10 00 2 4709.814
2011 03 11 13 09 00 2 4709.793
2011 03 11 13 08 00 2 4709.796
2011 03 11 13 07 00 2 4709.799
2011 03 11 13 06 00 2 4709.788
2011 03 11 13 05 00 2 4709.812
2011 03 11 13 04 00 2 4709.812
2011 03 11 13 03 00 2 4709.820
2011 03 11 13 02 00 2 4709.808
2011 03 11 13 01 00 2 4709.832
2011 03 11 13 00 00 2 4709.843
2011 03 11 13 00 00 1 9999.000
2011 03 11 12 59 00 2 4709.854
2011 03 11 12 58 00 2 4709.873
2011 03 11 12 57 00 2 4709.888
2011 03 11 12 56 00 2 4709.882
2011 03 11 12 55 00 2 4709.892
2011 03 11 12 54 00 2 4709.869
2011 03 11 12 53 00 2 4709.855
2011 03 11 12 52 00 2 4709.872
2011 03 11 12 51 00 2 4709.858
2011 03 11 12 50 00 2 4709.850
2011 03 11 12 49 00 2 4709.857
2011 03 11 12 48 00 2 4709.882
2011 03 11 12 47 00 2 4709.890
2011 03 11 12 46 00 2 4709.893
2011 03 11 12 45 00 2 4709.892
2011 03 11 12 45 00 1 9999.000
2011 03 11 12 44 00 2 4709.914
2011 03 11 12 43 00 2 4709.922
2011 03 11 12 42 00 2 4709.907
2011 03 11 12 41 00 2 4709.898
2011 03 11 12 40 00 2 4709.886
2011 03 11 12 39 00 2 4709.870
2011 03 11 12 38 00 2 4709.853
2011 03 11 12 37 00 2 4709.823
2011 03 11 12 36 00 2 4709.793
2011 03 11 12 35 00 2 4709.792
2011 03 11 12 34 00 2 4709.805
2011 03 11 12 33 00 2 4709.797
2011 03 11 12 32 00 2 4709.779
2011 03 11 12 31 00 2 4709.778
2011 03 11 12 30 00 2 4709.779
2011 03 11 12 30 00 1 9999.000
2011 03 11 12 29 00 2 4709.784
2011 03 11 12 28 00 2 4709.786
2011 03 11 12 27 00 2 4709.787
2011 03 11 12 26 00 2 4709.763
2011 03 11 12 25 00 2 4709.793
2011 03 11 12 24 00 2 4709.841
2011 03 11 12 23 00 2 4709.858
2011 03 11 12 22 00 2 4709.868
2011 03 11 12 21 00 2 4709.848
2011 03 11 12 20 00 2 4709.821
2011 03 11 12 19 00 2 4709.852
2011 03 11 12 18 00 2 4709.864
2011 03 11 12 17 00 2 4709.853
2011 03 11 12 16 00 2 4709.834
2011 03 11 12 15 00 2 4709.814
2011 03 11 12 15 00 1 9999.000
2011 03 11 12 14 00 2 4709.802
2011 03 11 12 13 00 2 4709.815
2011 03 11 12 12 00 2 4709.814
2011 03 11 12 11 00 2 4709.814
2011 03 11 12 10 00 2 4709.808
2011 03 11 12 09 00 2 4709.808
2011 03 11 12 08 00 2 4709.817
2011 03 11 12 07 00 2 4709.828
2011 03 11 12 06 00 2 4709.819
2011 03 11 12 05 00 2 4709.813
2011 03 11 12 04 00 2 4709.827
2011 03 11 12 03 00 2 4709.817
2011 03 11 12 02 00 2 4709.813
2011 03 11 12 01 00 2 4709.822
2011 03 11 12 00 00 2 4709.816
2011 03 11 12 00 00 1 9999.000
2011 03 11 11 59 00 2 4709.785
2011 03 11 11 58 00 2 4709.796
2011 03 11 11 57 00 2 4709.817
2011 03 11 11 56 00 2 4709.801
2011 03 11 11 55 00 2 4709.820
2011 03 11 11 54 00 2 4709.823
2011 03 11 11 53 00 2 4709.827
2011 03 11 11 52 00 2 4709.840
2011 03 11 11 51 00 2 4709.837
2011 03 11 11 50 00 2 4709.862
2011 03 11 11 49 00 2 4709.877
2011 03 11 11 48 00 2 4709.887
2011 03 11 11 47 00 2 4709.875
2011 03 11 11 46 00 2 4709.848
2011 03 11 11 45 00 2 4709.850
2011 03 11 11 45 00 1 9999.000
2011 03 11 11 44 00 2 4709.863
2011 03 11 11 43 00 2 4709.828
2011 03 11 11 42 00 2 4709.814
2011 03 11 11 41 00 2 4709.823
2011 03 11 11 40 00 2 4709.809
2011 03 11 11 39 00 2 4709.794
2011 03 11 11 38 00 2 4709.796
2011 03 11 11 37 00 2 4709.793
2011 03 11 11 36 00 2 4709.783
2011 03 11 11 35 00 2 4709.786
2011 03 11 11 34 00 2 4709.803
2011 03 11 11 33 00 2 4709.827
2011 03 11 11 32 00 2 4709.819
2011 03 11 11 31 00 2 4709.844
2011 03 11 11 30 00 2 4709.854
2011 03 11 11 30 00 1 9999.000
2011 03 11 11 29 00 2 4709.871
2011 03 11 11 28 00 2 4709.878
2011 03 11 11 27 00 2 4709.838
2011 03 11 11 26 00 2 4709.836
2011 03 11 11 25 00 2 4709.819
2011 03 11 11 24 00 2 4709.830
2011 03 11 11 23 00 2 4709.833
2011 03 11 11 22 00 2 4709.840
2011 03 11 11 21 00 2 4709.879
2011 03 11 11 20 00 2 4709.878
2011 03 11 11 19 00 2 4709.873
2011 03 11 11 18 00 2 4709.851
2011 03 11 11 17 00 2 4709.851
2011 03 11 11 16 00 2 4709.873
2011 03 11 11 15 00 2 4709.863
2011 03 11 11 15 00 1 9999.000
2011 03 11 11 14 00 2 4709.856
2011 03 11 11 13 00 2 4709.881
2011 03 11 11 12 00 2 4709.895
2011 03 11 11 11 00 2 4709.878
2011 03 11 11 10 00 2 4709.865
2011 03 11 11 09 00 2 4709.872
2011 03 11 11 08 00 2 4709.898
2011 03 11 11 07 00 2 4709.875
2011 03 11 11 06 00 2 4709.851
2011 03 11 11 05 00 2 4709.860
2011 03 11 11 04 00 2 4709.859
2011 03 11 11 03 00 2 4709.876
2011 03 11 11 02 00 2 4709.873
2011 03 11 11 01 00 2 4709.849
2011 03 11 11 00 00 2 4709.822
2011 03 11 11 00 00 1 9999.000
2011 03 11 10 59 00 2 4709.782
2011 03 11 10 58 00 2 4709.799
2011 03 11 10 57 00 2 4709.826
2011 03 11 10 56 00 2 4709.817
2011 03 11 10 55 00 2 4709.836
2011 03 11 10 54 00 2 4709.848
2011 03 11 10 53 00 2 4709.830
2011 03 11 10 52 00 2 4709.820
2011 03 11 10 51 00 2 4709.803
2011 03 11 10 50 00 2 4709.771
2011 03 11 10 49 00 2 4709.772
2011 03 11 10 48 00 2 4709.784
2011 03 11 10 47 00 2 4709.761
2011 03 11 10 46 00 2 4709.759
2011 03 11 10 45 00 2 4709.794
2011 03 11 10 45 00 1 9999.000
2011 03 11 10 44 00 2 4709.824
2011 03 11 10 43 00 2 4709.833
2011 03 11 10 42 00 2 4709.824
2011 03 11 10 41 00 2 4709.833
2011 03 11 10 40 00 2 4709.834
2011 03 11 10 39 00 2 4709.811
2011 03 11 10 38 00 2 4709.816
2011 03 11 10 37 00 2 4709.829
2011 03 11 10 36 00 2 4709.824
2011 03 11 10 35 00 2 4709.834
2011 03 11 10 34 00 2 4709.847
2011 03 11 10 33 00 2 4709.854
2011 03 11 10 32 00 2 4709.843
2011 03 11 10 31 00 2 4709.805
2011 03 11 10 30 00 2 4709.788
2011 03 11 10 30 00 1 9999.000
2011 03 11 10 29 00 2 4709.794
2011 03 11 10 28 00 2 4709.784
2011 03 11 10 27 00 2 4709.774
2011 03 11 10 26 00 2 4709.771
2011 03 11 10 25 00 2 4709.773
2011 03 11 10 24 00 2 4709.780
2011 03 11 10 23 00 2 4709.781
2011 03 11 10 22 00 2 4709.795
2011 03 11 10 21 00 2 4709.817
2011 03 11 10 20 00 2 4709.820
2011 03 11 10 19 00 2 4709.831
2011 03 11 10 18 00 2 4709.858
2011 03 11 10 17 00 2 4709.857
2011 03 11 10 16 00 2 4709.851
2011 03 11 10 15 00 2 4709.874
2011 03 11 10 15 00 1 9999.000
2011 03 11 10 14 00 2 4709.885
2011 03 11 10 13 00 2 4709.871
2011 03 11 10 12 00 2 4709.865
2011 03 11 10 11 00 2 4709.846
2011 03 11 10 10 00 2 4709.820
2011 03 11 10 09 00 2 4709.824
2011 03 11 10 08 00 2 4709.831
2011 03 11 10 07 00 2 4709.807
2011 03 11 10 06 00 2 4709.797
2011 03 11 10 05 00 2 4709.795
2011 03 11 10 04 00 2 4709.776
2011 03 11 10 03 00 2 4709.774
2011 03 11 10 02 00 2 4709.793
2011 03 11 10 01 00 2 4709.786
2011 03 11 10 00 00 2 4709.777
2011 03 11 10 00 00 1 9999.000
2011 03 11 09 59 00 2 4709.799
2011 03 11 09 58 00 2 4709.802
2011 03 11 09 57 00 2 4709.789
2011 03 11 09 56 00 2 4709.809
2011 03 11 09 55 00 2 4709.823
2011 03 11 09 54 00 2 4709.800
2011 03 11 09 53 00 2 4709.798
2011 03 11 09 52 00 2 4709.827
2011 03 11 09 51 00 2 4709.821
2011 03 11 09 50 00 2 4709.795
2011 03 11 09 49 00 2 4709.803
2011 03 11 09 48 00 2 4709.825
2011 03 11 09 47 00 2 4709.809
2011 03 11 09 46 00 2 4709.792
2011 03 11 09 45 00 2 4709.803
2011 03 11 09 45 00 1 9999.000
2011 03 11 09 44 00 2 4709.806
2011 03 11 09 43 00 2 4709.787
2011 03 11 09 42 00 2 4709.781
2011 03 11 09 41 00 2 4709.799
2011 03 11 09 40 00 2 4709.805
2011 03 11 09 39 00 2 4709.804
2011 03 11 09 38 00 2 4709.813
2011 03 11 09 37 00 2 4709.816
2011 03 11 09 36 00 2 4709.791
2011 03 11 09 35 00 2 4709.768
2011 03 11 09 34 00 2 4709.793
2011 03 11 09 33 00 2 4709.844
2011 03 11 09 32 00 2 4709.863
2011 03 11 09 31 00 2 4709.847
2011 03 11 09 30 00 2 4709.833
2011 03 11 09 30 00 1 9999.000
2011 03 11 09 29 00 2 4709.835
2011 03 11 09 28 00 2 4709.840
2011 03 11 09 27 00 2 4709.845
2011 03 11 09 26 00 2 4709.863
2011 03 11 09 25 00 2 4709.881
2011 03 11 09 24 00 2 4709.864
2011 03 11 09 23 00 2 4709.813
2011 03 11 09 22 00 2 4709.778
2011 03 11 09 21 00 2 4709.795
2011 03 11 09 20 00 2 4709.842
2011 03 11 09 19 00 2 4709.855
2011 03 11 09 18 00 2 4709.810
2011 03 11 09 17 00 2 4709.751
2011 03 11 09 16 00 2 4709.747
2011 03 11 09 15 00 2 4709.789
2011 03 11 09 15 00 1 9999.000
2011 03 11 09 14 00 2 4709.831
2011 03 11 09 13 00 2 4709.815
2011 03 11 09 12 00 2 4709.742
2011 03 11 09 11 00 2 4709.670
2011 03 11 09 10 00 2 4709.646
2011 03 11 09 09 00 2 4709.672
2011 03 11 09 08 00 2 4709.716
2011 03 11 09 07 00 2 4709.743
2011 03 11 09 06 00 2 4709.754
2011 03 11 09 05 00 2 4709.761
2011 03 11 09 04 00 2 4709.779
2011 03 11 09 03 00 2 4709.826
2011 03 11 09 02 00 2 4709.890
2011 03 11 09 01 00 2 4709.959
2011 03 11 09 00 00 2 4710.019
2011 03 11 09 00 00 1 9999.000
2011 03 11 08 59 00 2 4710.055
2011 03 11 08 58 00 2 4710.072
2011 03 11 08 57 00 2 4710.072
2011 03 11 08 56 00 2 4710.051
2011 03 11 08 55 00 2 4710.021
2011 03 11 08 54 00 2 4709.986
2011 03 11 08 53 00 2 4709.950
2011 03 11 08 52 00 2 4709.912
2011 03 11 08 51 00 2 4709.880
2011 03 11 08 50 00 2 4709.852
2011 03 11 08 49 00 2 4709.832
2011 03 11 08 48 00 2 4709.819
2011 03 11 08 47 00 2 4709.805
2011 03 11 08 46 00 2 4709.797
2011 03 11 08 45 00 2 4709.789
2011 03 11 08 45 00 1 9999.000
2011 03 11 08 44 00 2 4709.788
2011 03 11 08 43 00 2 4709.787
2011 03 11 08 42 00 2 4709.785
2011 03 11 08 41 00 2 4709.779
2011 03 11 08 40 00 2 4709.781
2011 03 11 08 39 00 2 4709.775
2011 03 11 08 38 00 2 4709.780
2011 03 11 08 37 00 2 4709.780
2011 03 11 08 36 00 2 4709.777
2011 03 11 08 35 00 2 4709.777
2011 03 11 08 34 00 2 4709.774
2011 03 11 08 33 00 2 4709.774
2011 03 11 08 32 00 2 4709.775
2011 03 11 08 31 00 2 4709.770
2011 03 11 08 30 00 2 4709.773
2011 03 11 08 30 00 1 9999.000
2011 03 11 08 29 00 2 4709.771
2011 03 11 08 28 00 2 4709.766
2011 03 11 08 27 00 2 4709.770
2011 03 11 08 26 00 2 4709.768
2011 03 11 08 25 00 2 4709.767
2011 03 11 08 24 00 2 4709.766
2011 03 11 08 23 00 2 4709.762
2011 03 11 08 22 00 2 4709.760
2011 03 11 08 21 00 2 4709.760
2011 03 11 08 20 00 2 4709.760
2011 03 11 08 19 00 2 4709.763
2011 03 11 08 18 00 2 4709.755
2011 03 11 08 17 00 2 4709.753
2011 03 11 08 16 00 2 4709.756
2011 03 11 08 15 00 2 4709.752
2011 03 11 08 15 00 1 9999.000
2011 03 11 08 14 00 2 4709.753
2011 03 11 08 13 00 2 4709.752
2011 03 11 08 12 00 2 4709.750
2011 03 11 08 11 00 2 4709.747
2011 03 11 08 10 00 2 4709.749
2011 03 11 08 09 00 2 4709.742
2011 03 11 08 08 00 2 4709.743
2011 03 11 08 07 00 2 4709.744
